,mom_12_1,mom_6_1,mom_3_1,low_vol,trend,liquidity,quality_proxy
2012-04-18,-0.24337820234476767,0.010095527572731218,-0.026378636561007383,-0.0753365175857577,-0.09270516717325228,-0.06860616587060356,-0.12624837168910116
2012-04-19,0.04125054277029961,-0.5070560138949196,-0.33771168041684757,0.5961788970907512,-0.03126356925749023,-0.030178028658271818,0.41630481980026046
2012-04-20,-0.0679548415110725,-0.35681719496309167,0.022904906643508468,0.3517151541467651,-0.03810247503256621,0.2161311333043856,0.19355188884064264
2012-04-23,-0.09997828918801563,-0.3277247069040382,0.06285280069474598,0.15653495440729484,-0.02323056882327399,0.18855840208423794,-0.036257056013894916
2012-04-24,0.3589882761615284,0.1435084672166739,0.21244029526704297,-0.09986973512809379,0.16673903603994789,-0.20896656534954408,0.3424880590534086
2012-04-25,0.09552757273122015,0.0028224055579678677,0.08488927485887972,-0.08456361267911419,0.06860616587060356,0.040599218410768564,0.06013894919669995
2012-04-26,0.14112027789839338,-0.1855188884064264,0.06708640903169778,0.19952236213634392,0.09259661311333044,-0.14209726443768997,0.28321754233608337
2012-04-27,-0.25043421623968737,-0.16250542770299609,-0.26498046026921407,0.057642205818497605,-0.22427268779852366,-0.1389491966999566,-0.07414242292661745
2012-04-30,0.02898393399913157,0.25412505427702997,-0.07577073382544508,-0.3914459400781589,-0.07544507164567955,0.020625271385149805,-0.42314372557533647
2012-05-01,0.1648936170212766,0.16456795484151107,0.276595744680851,0.16022579244463744,0.10084672166739037,-0.14079461571862786,0.2269865392965697
2012-05-02,-0.11029092488059053,-0.4763352149370386,0.16185410334346506,0.6101823708206686,0.04841511072514112,0.18334780720798957,0.277355623100304
2012-05-03,-0.18302214502822406,-0.6297221016066,-0.07175423360833695,0.6527355623100304,0.03560573165436387,-0.07826747720364742,0.3753799392097264
2012-05-04,-0.3187776482298611,-0.2051727414113528,-0.002442532635849438,-0.038592015646421125,-0.18584959433663284,0.1313539773056809,-0.21564849249399595
2012-05-07,-0.03148067737733391,-0.37288319583152413,-0.14188015631784628,0.28017802865827185,-0.18920972644376902,-0.14893617021276598,-0.06730351715154147
2012-05-08,-0.04537559704732957,-0.006513243595310464,-0.11115935735996527,-0.028766825879287885,-0.16369952236213633,0.15707772470690404,-0.06046461137646548
2012-05-09,-0.12092922275293096,-0.4205384281372123,-0.039296569691706466,0.5186712983065566,0.22090751194094657,0.14285714285714285,0.28723404255319146
2012-05-10,-0.1331451679053038,-0.02882188510302337,-0.16446386414719552,0.030775911211702922,-0.15431378408266563,-0.35351589016194207,-0.012592612700379327
2012-05-11,-0.0729483282674772,-0.25455927051671734,0.033651758575770734,0.22666087711680416,-0.13753799392097263,-0.3427051671732523,-0.1419887103777681
2012-05-14,-0.1947459834997829,-0.11506730351715154,-0.01921406860616587,0.0200825010855406,-0.11506730351715154,0.044398610508032996,-0.03745115067303517
2012-05-15,0.10681719496309162,-0.22134172818063397,0.4943551888840643,0.602475032566218,0.3379287885366913,-0.013677811550151976,0.3965479808944855
2012-05-16,-0.26541467650890144,-0.4897959183673469,-0.03256621797655233,0.48957881024750327,-0.0480894485453756,0.0486322188449848,-0.03180633955709943
2012-05-17,0.31328701693443334,0.18085106382978725,0.16847590099869736,0.2852800694745984,0.22904906643508466,0.00401650021710812,0.3276161528441164
2012-05-18,0.022362136343899264,0.1845419018671298,-0.09085974815458098,-0.5028224055579679,-0.19778549717759444,-0.21471993052540164,-0.0808727746417716
2012-05-21,0.3349978289188016,0.2079895788102475,0.04798089448545375,-0.0694745983499783,0.11343899261832392,-0.048198002605297434,0.13221884498480244
2012-05-22,-0.09324793747286149,0.06491532783326097,-0.27594442032132,-0.5140034737299175,-0.1868215371254885,0.07707338254450716,-0.18595310464611378
2012-05-23,0.25455927051671734,0.11930091185410333,0.537559704732957,0.6450282240555796,0.3758141554494138,-0.006730351715154147,0.42705167173252284
2012-05-24,-0.057642205818497605,0.02442466348241424,-0.14676508901432914,-0.0219279201042119,-0.030069474598349976,-0.3352149370386453,-0.1046461137646548
2012-05-25,-0.13764654798089448,-0.057425097698653935,-0.4604863221884498,-0.33402084237950497,-0.28376031263569257,-0.057316543638732086,-0.2667173252279635
2012-05-29,0.26834563612679113,0.15414676508901431,0.4478940512375163,0.6630481980026053,0.44322622666087713,0.1292878853669127,0.6322188449848024
2012-05-30,-0.07815892314372556,-0.15099869735128094,0.0864090316977855,0.1712983065566652,-0.08260963960052106,0.03397742075553625,-0.018128528006947458
2012-05-31,-0.0832609639600521,0.011723838471558836,0.4626574033868867,0.5713200173686496,0.22405557967868,0.1969170646982197,0.20570994355188885
2012-06-01,0.10898827616152842,0.3639817629179331,0.23795049934867563,0.04255319148936171,0.2996092053842814,0.15555796786799828,0.34607034303082934
2012-06-04,-0.20256187581415544,-0.20451584889274857,-0.4701476335214937,-0.4932696482848459,-0.3896005210594876,-0.29374728614850193,-0.3650673035171515
2012-06-05,-0.0996526270082501,-0.3517151541467651,-0.5381024750325661,-0.5693660442900564,-0.4551671732522796,-0.018128528006947458,-0.41402518454190185
2012-06-06,0.3323925314806774,0.37255753365175853,0.463091619626574,0.5325662179765522,0.3118758141554494,0.006187581415544941,0.3157837603126357
2012-06-07,0.03267477203647416,-0.22318714719930524,-0.3534520191055145,-0.23046026921406862,-0.1105080330004342,-0.04135909683022145,-0.07707338254450716
2012-06-08,0.036691272253582284,0.4259661311333044,0.6118106817194963,0.5527572731220147,0.3821102909248806,-0.02040816326530612,0.34433347807207987
2012-06-11,0.12603126356925748,-0.5426617455492836,-0.46623968736430743,-0.3813504125054277,-0.3046026921406861,-0.07218844984802432,-0.27930959617889706
2012-06-12,-0.07875810788038967,0.012646891203398203,0.06182321493850023,0.30607647852344405,0.11355062831548945,0.11224794424303641,-0.0026053681449060674
2012-06-13,0.27583586626139817,0.149587494572297,0.051780286582718195,0.23751628310898829,0.31144159791576204,0.11647850629613546,0.301237516283109
2012-06-14,-0.3342379504993486,-0.4046895353886235,-0.3737516283108988,-0.6589231437255753,-0.4516934433347807,-0.16673903603994789,-0.42965696917064694
2012-06-15,0.2886452453321754,0.2814806773773339,-0.023990447242726875,-0.1828050369083804,0.19952236213634392,-0.19377551020408162,0.17401215805471124
2012-06-18,-0.3048198002605297,-0.41228831958315243,-0.2886452453321754,-0.47166739036039945,-0.3179548415110725,0.1680612244897959,-0.43486756404689536
2012-06-19,0.06697785497177594,-0.19789405123751627,-0.36854103343465044,-0.2724706904038211,-0.10475466782457664,0.14836734693877549,0.054059921841076865
2012-06-20,0.10725141120277899,0.5167173252279634,0.6715154146765089,0.6193009118541033,0.2777898393399913,0.007857142857142856,0.2942900564481112
2012-06-21,-0.1842162396873643,-0.29700390794615716,-0.4052323056882327,-0.5083586626139817,-0.11115935735996527,-0.011530612244897957,-0.1382978723404255
2012-06-22,0.11213634389926183,0.5208423795049935,0.5309379070777247,0.6287451150673035,0.2566217976552323,0.13734693877551019,0.35942249240121577
2012-06-25,0.030937907077724706,0.14752496743378202,0.135258358662614,-0.1245115067303517,0.1210377768128528,0.14948979591836734,0.11094224924012157
2012-06-26,-0.16793313069908813,-0.2658488927485888,-0.12244897959183673,-0.11995223621363439,-0.2137429439861051,-0.0323469387755102,-0.37841945288753803
2012-06-27,-0.04776508265661124,0.12272369532567956,0.3248568405679753,0.4345536951691245,0.11485331238794248,-0.057807597151390604,0.11740440202982967
2012-06-28,-0.1773773339122883,-0.3858011289622231,-0.43486756404689536,-0.5619843682153712,-0.32794181502388187,-0.18244897959183673,-0.4103343465045592
2012-06-29,0.3175206252713851,0.27095093356491534,-0.009878419452887538,0.07175423360833695,0.20625271385149804,0.15867346938775506,0.3662613981762918
2012-07-02,-0.43432479374728616,-0.5102040816326531,-0.38363004776378634,-0.34997828918801555,-0.5369083803734259,-0.14918367346938774,-0.3963308727746418
2012-07-03,0.1921406860616587,0.13200173686495872,0.1628310898827616,0.12244897959183673,0.004993486756404689,-0.049591836734693875,0.1498046026921407
2012-07-05,0.5381024750325661,0.6240772904906643,0.4643942683456361,0.6431828050369084,0.3971993052540165,0.24193877551020404,0.5576422058184975
2012-07-06,0.23773339122883194,0.32837603126356923,0.22818063395570992,0.4146765089014329,0.2784411636995224,0.25448979591836735,0.3054711246200608
2012-07-09,0.15653495440729484,0.2387103777681285,0.30666521927920104,0.495223621363439,0.15794615718627877,0.02091836734693877,0.2210160660008684
2012-07-10,0.005861919235779418,0.09455058619192358,0.1786799826313504,0.025510204081632654,0.13395570994355188,0.053367346938775505,-0.05829353017802865
2012-07-11,0.030395136778115502,0.116804168475901,-0.059704732957012584,0.31263569257490226,0.16033434650455924,-0.11255102040816324,0.20440729483282674
2012-07-12,-0.17314372557533653,-0.2622666087711681,-0.00911854103343465,-0.35128093790707776,-0.29342162396873644,0.19214285714285714,-0.3813504125054277
2012-07-13,0.37885366912722535,0.400238818931828,0.4533217542336083,0.2936387320885801,0.4944637429439861,-0.02040816326530612,0.4414893617021276
2012-07-16,0.12353452019105515,0.26118106817194964,0.2662831089882761,0.2063612679114199,0.2572731220147634,0.04846938775510204,0.1310247503256622
2012-07-17,-0.350412505427703,-0.34628745115067305,-0.2984151107251411,-0.24088145896656532,-0.5048849326964828,-0.27795918367346933,-0.32848458532349106
2012-07-18,-0.3242509769865393,-0.1471993052540165,-0.36528441163699515,-0.0943334780720799,-0.25075987841945285,0.009693877551020406,-0.2391445940078159
2012-07-19,0.3336951801997395,0.5839122883195831,0.1538211029092488,0.5297438124185845,0.4055579678679982,0.3016326530612245,0.4105514546244029
2012-07-20,0.22492401215805471,0.15642640034737298,0.03510204081632653,0.20115067303517153,0.14090316977854972,0.3720408163265306,0.1828050369083804
2012-07-23,0.22003907946157186,0.056556665219279205,0.25418367346938775,0.07414242292661745,0.0462440295267043,0.25387755102040815,0.13721233174120712
2012-07-24,-0.20570994355188885,-0.12993920972644377,-0.08469387755102038,-0.025510204081632654,-0.24674337820234477,-0.1070408163265306,-0.21330872774641768
2012-07-25,0.2977637863656101,0.3048198002605297,0.37030612244897954,0.16337386018237082,0.3321754233608337,-0.059081632653061225,0.3548632218844984
2012-07-26,0.0407077724706904,-0.046678245766391666,0.2512244897959183,-0.4951150673035172,-0.1323273990447243,0.0,-0.22655232305688236
2012-07-27,0.135258358662614,0.2675857577073383,0.17489795918367343,0.3151324359531046,0.2129830655666522,0.08193877551020406,0.1980026052974381
2012-07-30,-0.11322188449848025,-0.1245115067303517,0.09122448979591836,0.026270082501085538,-0.03810247503256621,0.056020408163265305,-0.07262266608771169
2012-07-31,-0.27181936604429,-0.020842379504993486,-0.21999999999999997,0.13938341293964393,-0.12407729049066434,0.10561224489795919,-0.17401215805471124
2012-08-01,0.2951584889274859,0.3885149804602692,0.07153061224489796,0.32739904472427267,0.35660008684324795,-0.02163265306122449,0.4379070777247069
2012-08-02,-0.5075987841945289,-0.6003039513677811,-0.5730612244897959,-0.49989144594007817,-0.5590534085974815,-0.15387755102040815,-0.5969387755102041
2012-08-03,-0.015848892748588795,-0.41380807642205814,0.18367346938775508,-0.32056013894919666,-0.26791141988710376,0.2751020408163265,-0.3249023013460703
2012-08-06,-0.4854537559704733,-0.7124402952670429,-0.32836734693877545,-0.6136561007381676,-0.679656969170647,-0.09387755102040815,-0.6828050369083803
2012-08-07,-0.07392531480677378,-0.20125922709509333,-0.1663817955081066,-0.07957012592270951,-0.16315675206252714,0.0008673690658196296,0.03310898827616153
2012-08-08,-0.13471558836300476,-0.2439209726443769,-0.09520408163265306,-0.2845201910551454,-0.16131133304385584,0.27755102040816326,-0.08955709943551889
2012-08-09,0.27388189318280504,0.27268779852366476,0.4363265306122448,0.24142422926617454,0.15903169778549717,0.0854081632653061,0.10735996526270082
2012-08-10,0.012592270950933565,-0.05753365175857577,-0.0032653061224489793,0.0007598784194528875,-0.004342162396873643,0.20724489795918366,-0.18747286148501954
2012-08-13,0.5102040816326531,0.3541033434650456,0.3523469387755102,0.3431393834129396,0.37038645245332175,0.3406122448979591,0.3130699088145897
2012-08-14,-0.11723838471558837,-0.24739470256187582,-0.24040816326530606,-0.4669995657837603,-0.27105948762483717,-0.26102040816326527,-0.3484585323491098
2012-08-15,-0.3024316109422492,-0.3425966131133304,-0.4270408163265306,-0.3712548849326965,-0.26541467650890144,-0.0006122448979591836,-0.20755536257056012
2012-08-16,0.05737237769095237,-0.13450213048077572,-0.05428709917835799,-0.08939669447208945,0.030938746720759552,0.054899359695407136,-0.02420821234641888
2012-08-17,0.07191901650001124,-0.07636985374755911,-0.10933952400302743,-0.07349309308755865,-0.01590360138453079,0.22873032482761174,-0.14106982934605977
2012-08-20,-0.2278549717759444,-0.47058184976118106,-0.3422448979591836,-0.4018671298306557,-0.4177160225792445,-0.08112244897959182,-0.5250759878419453
2012-08-21,0.16966999565783758,0.09085974815458098,0.0006122448979591836,-0.06350412505427702,0.28538862353452016,0.15959183673469385,0.12592270950933565
2012-08-22,0.03310898827616153,0.2899478940512375,0.2942857142857142,0.36810681719496313,0.1952887537993921,0.25448979591836735,0.2965696917064698
2012-08-23,-0.10432045158488927,0.16912722535822838,0.10612244897959182,0.187147199305254,0.029635258358662615,-0.03387755102040816,-0.01693443334780721
2012-08-24,0.16033434650455924,0.05807642205818497,0.02816326530612245,0.27768128528006947,0.09389926183239251,-0.0033673469387755102,0.27572731220147634
2012-08-27,-0.05395136778115501,0.17086409031697786,-0.0007142857142857142,0.12016934433347806,0.009335649153278332,0.10877551020408163,0.1617455492835432
2012-08-28,-0.01953973078593139,-0.09292227529309596,0.026224489795918363,-0.24381241858445504,0.022904906643508468,-0.11612244897959183,-0.08814589665653495
2012-08-29,-0.021819366044290054,0.2669344333478072,0.05255102040816326,0.5526487190620929,0.2723621363438993,0.055918367346938766,0.28321754233608337
2012-08-30,0.19268345636126788,-0.16825879287885367,0.18520408163265306,-0.26910551454624404,-0.06393834129396439,0.2691836734693877,-0.29135909683022143
2012-08-31,0.3328267477203647,0.2891880156317846,0.08030612244897958,0.24934867564046898,0.43931828050369087,-0.052448979591836725,0.456252713851498
2012-09-04,0.0370169344333478,0.25086843247937474,0.171734693877551,0.28495440729483285,0.0547112462006079,0.2283673469387755,0.08619192357794181
2012-09-05,-0.16478506296135473,-0.4333478072079896,-0.12091836734693878,-0.6101823708206686,-0.3687581415544941,0.04795918367346939,-0.5325662179765522
2012-09-06,-0.03603994789405124,-0.13612679114198872,-0.01540816326530612,-0.14025184541901867,0.09704732957012592,0.1553061224489796,-0.21873643074250976
2012-09-07,-0.053842813721233174,0.040599218410768564,-0.2451020408163265,0.45495006513243597,0.08239253148067736,-0.35387755102040813,0.31621797655232303
2012-09-10,0.053625705601389496,-0.25130264871906205,-0.15091836734693875,-0.37885366912722535,-0.25010855405992183,-0.09112244897959182,-0.2761615284411637
2012-09-11,0.060247503256621794,-0.022362136343899264,0.025816326530612242,-0.3163265306122449,0.07121146330872774,-0.1987755102040816,-0.11170212765957445
2012-09-12,0.13656100738167606,-0.11170212765957445,0.0976530612244898,-0.05340859748154581,0.21721667390360397,0.18928571428571425,0.135909683022145
2012-09-13,-0.09194528875379938,-0.06828050369083803,0.3993877551020407,-0.6149587494572296,-0.09693877551020409,0.14561224489795918,-0.4256404689535388
2012-09-14,0.02898393399913157,-0.0552540165002171,-0.20030612244897955,0.44745983499782893,-0.20093356491532785,-0.10561224489795919,0.21786799826313502
2012-09-17,0.0864090316977855,0.14871906209292227,-0.053877551020408164,0.3840642640034737,0.08792878853669127,0.44132653061224486,0.1630481980026053
2012-09-18,0.07327399044724273,-0.04320451584889275,-0.0028571428571428567,-0.13287016934433346,0.06469821971341728,0.022653061224489793,0.07577073382544508
2012-09-19,0.0832609639600521,-0.12700825010855404,-0.21214285714285713,0.4495223621363439,-0.0013026487190620929,0.019999999999999997,0.4013243595310465
2012-09-20,0.1046461137646548,0.10345201910551453,-0.03928571428571428,0.10573165436387322,0.09107685627442465,-0.07091836734693877,0.11278766825879287
2012-09-21,0.18530178028658276,0.3439795918367346,0.03846938775510204,0.5780503690838037,0.33456361267911416,0.1160204081632653,0.5104211897524967
2012-09-24,0.20950933564915328,0.04153061224489796,-0.1277551020408163,0.6014980460269214,0.3157837603126357,0.0012244897959183673,0.5653495440729484
2012-09-25,-0.37722535822839776,-0.33489795918367343,-0.501734693877551,0.2921189752496743,-0.35508033000434214,-0.11020408163265306,-0.06741207121146331
2012-09-26,0.04342162396873643,0.05051020408163265,0.3618367346938775,-0.6324359531046461,-0.055145462440295265,-0.013979591836734691,-0.37255753365175853
2012-09-27,0.22872340425531917,0.30959183673469387,-0.017959183673469388,0.1866044290056448,0.24153278332609643,-0.1196938775510204,0.28669127225358226
2012-09-28,0.040599218410768564,-0.13877551020408163,-0.23326530612244897,0.08250108554059922,0.06849761181068172,0.08632653061224489,0.13666956144159792
2012-10-01,0.022036474164133738,-0.09775510204081632,-0.12163265306122449,-0.12277464177160226,0.0066217976552323055,-0.15,0.13200173686495872
2012-10-02,0.5616587060356057,0.33877551020408153,0.2701020408163265,-0.10963960052105949,0.46396005210594876,0.06530612244897958,0.3194745983499783
2012-10-03,-0.12060356057316543,0.09397959183673468,0.22438775510204081,-0.2973295701259227,-0.08119843682153713,-0.15969387755102038,-0.25825010855405994
2012-10-04,0.037560724089062476,0.014490165570163223,-0.28245618519867466,0.3703422260977937,0.0904279860294481,-0.10673741680556854,0.32344559948948454
2012-10-05,-0.2166739036039948,-0.1473469387755102,0.018469387755102037,0.24728614850195396,-0.18703864524533215,0.0067346938775510205,-0.07153712548849327
2012-10-08,-0.04255319148936171,-0.08714285714285712,-0.017857142857142853,0.33608336951802,0.0023881893182805037,0.06561224489795918,0.1674989144594008
2012-10-09,0.09889274858879722,0.1364285714285714,0.09806122448979591,-0.011723838471558836,0.09324793747286149,0.0546938775510204,0.12939643942683457
2012-10-10,-0.21797655232305685,-0.06306122448979591,0.025408163265306122,-0.5370169344333477,-0.1741207121146331,-0.24938775510204078,-0.4000217108119843
2012-10-11,0.2862570560138949,0.024999999999999994,-0.06887755102040816,0.24674337820234477,0.08879722101606599,0.007142857142857142,0.3220798957881025
2012-10-12,0.06600086843247936,0.29826530612244895,0.19397959183673466,-0.07381676074685194,0.24663482414242294,0.101734693877551,0.13732088580112894
2012-10-15,-0.31860616587060353,0.052653061224489796,-0.23642857142857138,-0.2942900564481112,-0.27518454190186714,-0.25448979591836735,-0.2802865827181937
2012-10-16,0.018128528006947458,0.11826530612244897,0.12265306122448977,-0.09867564046895352,0.1712983065566652,-0.00846938775510204,0.05905340859748154
2012-10-17,0.0982440904641663,-0.03561315340835891,-0.10296181028376544,0.4077401146777996,0.09927538202152496,-0.0764305212116356,0.29793470307061265
2012-10-18,0.35182370820668696,-0.031122448979591832,0.2956122448979592,0.24457229700390795,0.3840642640034737,-0.05326530612244897,0.5209509335649153
2012-10-19,-0.030178028658271818,-0.07969387755102039,-0.060816326530612246,-0.11745549283543204,-0.054059921841076865,0.09377551020408162,0.07522796352583586
2012-10-22,-0.26791141988710376,-0.423469387755102,-0.35326530612244894,-0.22470690403821103,-0.4674337820234476,-0.24693877551020407,-0.44387755102040816
2012-10-23,0.2323056882327399,0.28489795918367344,0.2929591836734694,0.28723404255319146,0.16760746851932265,0.1404081632653061,0.19138080764220583
2012-10-24,-0.15827181936604431,-0.09122448979591836,-0.28714285714285714,0.20820668693009117,-0.07153712548849327,-0.19326530612244897,-0.05286582718193661
2012-10-25,-0.14003473729917498,-0.17030612244897955,-0.32734693877551013,-0.1149587494572297,-0.35388623534520186,-0.051734693877551016,-0.2476118106817195
2012-10-26,-0.01953973078593139,0.116734693877551,0.41040816326530605,0.03788536691272254,0.030937907077724706,0.01693877551020408,0.06980026052974381
2012-10-31,-0.5183456361267911,-0.18816326530612243,-0.26387755102040816,-0.5277898393399912,-0.2840859748154581,-0.25857142857142856,-0.43573599652627004
2012-11-01,0.26487190620929224,0.3156122448979592,0.42459183673469386,0.00825010855405992,0.3221884498480243,0.09744897959183672,0.16196265740338686
2012-11-02,-0.28365175857577074,-0.28704081632653056,-0.5127551020408163,-0.149587494572297,-0.4620060790273556,0.026836734693877547,-0.35193226226660873
2012-11-05,-0.03821102909248806,0.09193877551020407,0.06408163265306122,-0.1665219279201042,0.13970907511940947,-0.13683673469387753,-0.09075119409465914
2012-11-06,0.27713851498046027,0.09265306122448978,0.18102040816326528,0.42292661745549287,0.051454624402952676,-0.1557142857142857,0.2877768128528007
2012-11-07,-0.004342162396873643,-0.05214285714285714,0.013061224489795917,0.04906643508467217,0.04939209726443768,-0.06051020408163265,0.07327399044724273
2012-11-08,0.050694745983499774,0.18857142857142856,0.05520408163265305,-0.0687147199305254,0.03864524533217543,0.20826530612244895,0.07870169344333477
2012-11-09,0.2460920538428137,0.38530612244897955,0.34255102040816326,-0.02116804168475901,0.37559704732957006,-0.0026530612244897956,0.12353452019105515
2012-11-12,0.12440295267042986,-0.043877551020408155,0.07163265306122449,0.06231003039513678,0.06187581415544941,-0.256530612244898,0.16272253582283974
2012-11-13,-0.12624837168910116,-0.21459183673469387,-0.07530612244897958,0.23328267477203646,-0.15371254884932695,0.1890816326530612,-0.04548415110725141
2012-11-14,-0.2951584889274859,-0.06581632653061224,0.011632653061224489,-0.0747937472861485,-0.18834129396439428,-0.15520408163265306,-0.20820668693009117
2012-11-15,0.24934867564046898,0.1554081632653061,0.22765306122448978,0.13753799392097263,0.23089448545375596,0.1280612244897959,0.30405992184107683
2012-11-16,-0.06296135475466783,0.2597959183673469,-0.14193877551020406,-0.4273773339122883,-0.10486322188449848,-0.1010204081632653,-0.034954407294832825
2012-11-19,0.47622666087711674,0.33765306122448974,0.5014285714285714,0.1258141554494138,0.5369083803734259,0.19642857142857142,0.3993703864524533
2012-11-20,-0.037125488493269646,-0.14418367346938776,-0.08081632653061224,-0.05503690838037343,-0.03810247503256621,0.203469387755102,-0.10312635692574902
2012-11-21,-0.2564046895353886,-0.13030612244897957,-0.2941836734693878,-0.044507164567954845,-0.350412505427703,0.050816326530612244,-0.20451584889274857
2012-11-23,-0.05026052974381242,-0.05091836734693877,-0.15214285714285714,-0.17292661745549284,-0.08749457229700389,-0.004387755102040816,-0.07609639600521059
2012-11-26,-0.12440295267042986,-0.15826530612244896,-0.023979591836734693,-0.27822405557967866,-0.0943334780720799,-0.2661224489795918,-0.4041467650890143
2012-11-27,0.06057316543638732,0.09010204081632651,-0.03734693877551021,-0.10605731654363873,-0.07750759878419453,-0.11204081632653061,-0.19257490230134605
2012-11-28,0.08434650455927051,-0.11540816326530612,-0.10418367346938774,-0.10106382978723404,-0.013677811550151976,-0.038367346938775505,0.10117238384715588
2012-11-29,0.37668258792878856,0.14653061224489797,0.2104081632653061,0.02735562310030395,0.3810247503256622,-0.022346938775510205,0.21135475466782458
2012-11-30,0.0121580547112462,0.08010204081632652,-0.07775510204081632,-0.006187581415544941,0.1556665219279201,0.05989795918367346,0.04765523230568824
2012-12-03,-0.17531480677377334,0.013775510204081633,0.155,-0.19322622666087713,-0.1025835866261398,-0.12561224489795916,-0.2549934867564047
2012-12-04,0.06556665219279202,0.0633673469387755,0.030612244897959183,0.1635909683022145,-0.022687798523664784,-0.03479591836734693,0.0523230568823274
2012-12-05,-0.3575770733825445,-0.1437755102040816,-0.1605102040816326,-0.18844984802431614,-0.28723404255319146,0.12857142857142856,-0.30666521927920104
2012-12-06,0.04353017802865827,0.007448979591836735,0.03397959183673469,0.24294398610508033,-0.11951801997394704,-0.009999999999999998,0.08130699088145897
2012-12-07,-0.0364741641337386,0.0586734693877551,0.07469387755102042,0.00825010855405992,-0.07305688232739904,-0.20551020408163262,-0.21482848458532347
2012-12-10,-0.3584455058619192,-0.07438775510204082,-0.3363265306122449,-0.2967867998263135,-0.3417281806339557,0.07510204081632653,-0.37016934433347803
2012-12-11,-0.07522796352583586,0.1383673469387755,0.03204081632653061,-0.23860182370820665,0.06133304385584021,-0.1007142857142857,-0.04342162396873643
2012-12-12,-0.05677377333912288,0.11244897959183672,-0.08112244897959182,-0.06904038211029093,0.03994789405123751,-0.06795918367346938,-0.16250542770299609
2012-12-13,-0.2087494572297004,0.10193877551020408,0.07163265306122449,-0.266391663048198,0.1773773339122883,-0.04571428571428571,-0.2622666087711681
2012-12-14,0.0668693009118541,0.343265306122449,0.1196938775510204,-0.46135475466782455,0.2840859748154581,0.024693877551020406,0.08499782891880157
2012-12-17,-0.20310464611376464,0.02510204081632653,-0.04999999999999999,-0.32468519322622663,-0.09737299174989145,0.11591836734693876,-0.2464177160225792
2012-12-18,-0.3110073816760747,-0.19204081632653058,-0.19224489795918365,-0.1405775075987842,-0.10844550586191924,-0.358673469387755,-0.3534520191055145
2012-12-19,0.23328267477203646,0.3168367346938775,0.0004081632653061224,0.09292227529309596,0.1431828050369084,0.17020408163265308,0.18410768562744245
2012-12-20,-0.03842813721233174,-0.36612244897959184,-0.26846938775510204,0.29027355623100304,-0.33977420755536253,-0.21193877551020404,-0.1368866695614416
2012-12-21,0.43230919807480267,0.46239412425695925,0.3454434143919239,-0.0314840952892247,0.3424166777317748,0.0036738442889539917,0.5245901670259785
2012-12-24,-0.029635258358662615,0.13744897959183672,-0.201734693877551,-0.030937907077724706,0.2662831089882761,0.2543877551020408,-0.05102040816326531
2012-12-26,-0.1221233174120712,-0.25224489795918364,-0.2741836734693877,0.16293964394268348,-0.3760312635692575,-0.08204081632653061,-0.12776812852800695
2012-12-27,0.4431176726009553,0.3672448979591836,0.15081632653061225,-0.12939643942683457,0.43410768562744245,-0.0017346938775510202,0.4533217542336083
2012-12-28,0.02941815023881893,0.31755102040816324,0.32744897959183666,-0.5272470690403821,0.3369518019973947,0.046938775510204075,0.27442466348241423
2012-12-31,-0.14470256187581415,-0.20367346938775507,0.12275510204081633,-0.08912288319583152,-0.25086843247937474,0.15887755102040815,-0.12885366912722535
2013-01-02,0.09531046461137647,-0.022346938775510205,0.0943877551020408,0.1689101172383847,0.023556231003039517,-0.09214285714285714,-0.061984368215371254
2013-01-03,0.1413373860182371,0.20459183673469383,0.136734693877551,-0.1773773339122883,0.21873643074250976,-0.22153061224489795,0.05557967867998263
2013-01-04,-0.14491966999565783,0.05459183673469387,0.2057142857142857,-0.11343899261832392,-0.015631784628745114,-0.013775510204081633,-0.025618758141554492
2013-01-07,0.37993920972644374,0.12214285714285714,-0.05204081632653061,0.37244897959183676,0.09075119409465914,0.13724489795918365,0.4154363873208858
2013-01-08,0.04906643508467217,0.16755102040816325,0.02714285714285714,0.05688232739904472,0.08043855840208423,-0.14887755102040814,0.12190620929222752
2013-01-09,-0.1614198871037777,0.15877551020408162,0.075,-0.08999131567520624,-0.009769865392965696,0.19795918367346935,-0.19257490230134605
2013-01-10,-0.3260963960052106,-0.24561224489795913,-0.06704081632653061,-0.11029092488059053,-0.2883195831524099,-0.029081632653061223,-0.36810681719496313
2013-01-11,-0.026704298740772906,-0.08775510204081631,-0.013367346938775507,0.2180851063829787,-0.04613547546678245,-0.19316326530612243,-0.1431828050369084
2013-01-14,0.08858011289622232,0.14183673469387753,0.141734693877551,-0.0035822839774207554,0.11115935735996527,-0.12275510204081633,0.02116804168475901
2013-01-15,-0.3379922382985434,-0.254955483641217,-0.11709482388565,-0.25570602772192674,-0.2939723723502346,0.0024490420681966014,-0.40328927743025167
2013-01-16,-0.1792227529309596,-0.008061224489795918,-0.12214285714285714,-0.010421189752496743,-0.09943551888840642,-0.21928571428571428,-0.1466565349544073
2013-01-17,0.23643074250976986,0.20367346938775507,0.022755102040816325,0.13493269648284847,0.33564915327833267,-0.1992857142857143,0.09107685627442465
2013-01-18,0.11897847861737708,0.1673512079934344,-0.020612770740654728,0.20028767613965395,-0.01872608354151236,0.06301181154630839,0.11604743945435778
